,filename,Year,Month,Country,id,Tokenized Text,Normalized Text,Raw
0,16-10-au.txt,,,,@@14637383,"['SEATTLE', 'Washington', 'honored', 'the', 'players', 'who', 'won', 'the', '1991', 'national', 'championship', 'team', 'at', 'halftime', 'Friday', 'night', 'They', 'ambled', 'out', 'on', 'the', 'FieldTurf', 'at', 'Husky', 'Stadium', '65', 'middle', 'aged', 'men', 'who', 'looked', 'nothing', 'like', 'a', 'No', '1', 'team', '<', 'p', '>', 'The', '10th', 'ranked', 'guys', 'in', 'purple', 'who', 'embarrassed', 'No', '7', 'Stanford', '44', '6', 'however', 'might', 'have', 'something', 'to', 'say', 'about', 'the', 'College', 'Football', 'Playoff', '<', 'p', '>', 'Do', 'not', 'refresh', 'this', 'page', 'that', 'score', 'is', 'correct', 'the', 'largest', 'margin', 'of', 'victory', 'over', 'a', 'top-10', 'team', 'in', 'Washington', 'history', 'It', 'reflects', 'the', 'complete', 'dominance', 'that', 'the', 'Huskies', 'exerted', 'over', 'the', 'Cardinal', 'on', 'both', 'sides', 'of', 'the', 'line', 'in', 'the', 'kicking', 'game', 'in', 'time', 'of', 'possession', 'and', 'every', 'other', 'way', 'you', 'can', 'measure', 'two', 'teams', 'on', 'the', 'same', 'field', '<', 'p', '>', 'That', 'was', 'special', 'Washington', 'head', 'coach', 'Chris', 'Petersen', 'said', 'I', ""'m"", 'really', 'proud', 'of', 'how', 'hard', 'they', 'played', 'how', 'good', 'they', 'played', 'We', ""'re"", 'still', 'a', 'work', 'in', 'progress', 'but', 'that', 'was', 'a', 'good', 'step', 'forward', '<', 'p', '>', 'You', 'could', 'say', 'that', 'two', 'yards', '424', 'for', 'every', 'one', 'they', 'allowed', '213', 'They', 'held', 'Stanford', 'junior', 'Christian', 'McCaffrey', 'to', '49', 'yards', 'on', '12', 'carries', 'and', 'it', 'might', 'have', 'been', 'the', 'best', '49-yard', 'game', 'in', 'the', 'history', 'of', 'Heisman', 'candidates', 'When', 'the', 'Stanford', 'offensive', 'line', 'was', ""n't"", 'busy', 'not', 'opening', 'holes', 'for', 'McCaffrey', 'they', 'were', 'giving', 'up', 'eight', 'sacks', 'of', 'Ryan', 'Burns', 'six', 'and', 'Keller', 'Chryst', 'two', '<', 'p', '>', 'McCaffrey', 'being', 'McCaffrey', 'he', 'still', 'finished', 'with', '223', 'all', 'purpose', 'yards', 'But', 'if', 'you', 'keep', 'returning', 'kickoffs', 'that', 'means', 'the', 'other', 'team', 'is', 'scoring', 'McCaffrey', 'returned', 'a', 'total', 'of', 'three', 'kickoffs', 'in', 'Stanford', ""'s"", 'first', 'three', 'games', 'He', 'returned', 'five', 'Friday', 'night', 'for', '144', 'yards', 'including', 'a', '57-yarder', '<', 'p', '>', 'Those', 'kids', 'were', 'playing', 'really', 'inspired', 'ball', 'by', 'the', 'energy', 'in', 'that', 'stadium', 'Petersen', 'said', 'of', 'his', 'team', 'They', 'were', 'excited', 'to', 'play', 'Stanford', 'but', 'it', 'has', ""n't"", 'been', 'like', 'that', 'since', 'I', ""'ve"", 'been', 'here', 'three', 'seasons', '<', 'p', '>', 'This', 'was', 'Husky', 'Stadium', 'from', 'the', 'glory', 'years', 'the', 'sounding', 'like', 'the', 'Boeing', 'jets', 'for', 'which', 'this', 'area', 'is', 'known', '<', 'p', '>', 'I', 'mean', 'it', ""'s"", 'been', 'loud', 'said', 'Washington', 'junior', 'safety', 'Budda', 'Baker', 'who', 'grew', 'up', 'in', 'nearby', 'Bellevue', 'but', 'that', 'was', 'some', 'other', 'type', 'of', 'loud', 'That', 'was', 'Seahawks', 'type', 'loud', '<', 'p', '>', 'The', 'crowd', 'of', '72,027', 'the', 'biggest', 'since', 'Washington', 'opened', 'the', 'renovated', 'stadium', 'three', 'years', 'ago', 'reveled', 'in', 'the', 'Huskies', 'dominance', 'a', 'callback', 'to', 'this', 'program', ""'s"", 'glory', 'days', 'in', 'the', 'early', '1990s', '<', 'p', '>', 'Hey', 'anyone', 'can', 'have', 'a', 'bad', 'quarter', 'century', 'Washington', 'did', 'have', 'that', 'Rose', 'Bowl', 'season', 'in', '2000', 'when', 'the', 'Huskies', 'finished', 'No', '3', 'What', 'followed', 'was', 'a', 'steady', 'slide', 'into', 'oblivion', 'bottoming', 'out', 'with', 'an', '0', '12', 'record', 'in', '2008', 'Steve', 'Sarkisian', 'returned', 'the', 'Huskies', 'to', 'respectability', 'before', 'he', 'bolted', 'for', 'USC', 'after', 'five', 'seasons', '<', 'p', '>', 'And', 'now', 'in', 'his', 'third', 'season', 'on', 'Montlake', 'Petersen', 'has', 'built', 'a', 'team', 'that', 'looks', 'a', 'lot', 'like', 'his', 'Boise', 'State', 'teams', 'the', 'ones', 'that', 'went', '92', '12', '.885', 'and', 'won', 'two', 'BCS', 'bowls', 'our', 'team', 'has', 'a', 'lot', 'to', 'em', 'Petersen', 'said', 'Those', 'are', 'the', 'flashes', 'we', ""'ve"", 'been', 'seeing', 'feeling', 'for', 'a', 'long', 'time', 'It', ""'s"", 'nice', 'when', 'it', 'all', 'kind', 'of', 'comes', 'together', 'at', 'home', 'in', 'this', 'environment', 'I', 'think', 'it', 'was', 'really', 'cool', 'that', 'the', '91', 'team', 'was', 'here', '<', 'p', '>', 'Stanford', 'endured', 'a', 'complete', 'meltdown', 'The', 'Cardinal', 'made', 'glaring', 'physical', 'and', 'mental', 'mistakes', 'in', 'all', 'three', 'phases', 'of', 'the', 'game', 'and', 'it', 'did', ""n't"", 'help', 'that', 'Stanford', 'lost', 'four', 'starters', 'to', 'injury', 'last', 'week', '<', 'p', '>', 'Well', 'that', 'was', 'about', 'as', 'poorly', 'as', 'we', 'could', 'play', 'from', 'start', 'to', 'finish', 'Stanford', 'coach', 'David', 'Shaw', 'said', '<', 'p', '>', 'Like', 'having', 'to', 'call', 'timeout', 'on', 'fourth', 'down', 'during', 'two', 'possessions', 'in', 'Huskies', 'territory', 'because', 'Burns', 'could', ""n't"", 'get', 'the', 'play', 'off', '<', 'p', '>', 'Like', 'Stanford', 'left', 'tackle', 'A.T', 'Hall', 'perhaps', 'not', 'hearing', 'the', 'snap', 'count', 'never', 'coming', 'out', 'of', 'his', 'stance', 'as', 'defensive', 'end', 'Joe', 'Mathis', 'ran', 'around', 'him', 'and', 'smashed', 'into', 'Burns', '<', 'p', '>', 'Like', 'Huskies', 'wide', 'receiver', 'John', 'Ross', 'the', 'two', 'plays', 'on', 'which', 'Stanford', 'interfered', 'with', 'him', 'Ross', 'made', 'four', 'catches', 'for', '82', 'yards', 'and', 'caught', 'one', 'of', 'Jake', 'Browning', ""'s"", 'three', 'touchdowns', 'Both', 'Cardinal', 'starting', 'cornerbacks', 'missed', 'the', 'game', 'because', 'of', 'injury', 'and', 'Ross', 'the', 'junior', 'with', '4.3', 'speed', 'kept', 'plenty', 'of', 'space', 'between', 'him', 'and', 'the', 'guys', 'who', 'could', 'play', '<', 'h', '>', 'Editor', ""'s"", 'Picks', '<', 'p', '>', 'The', 'Washington', 'hype', 'is', 'only', 'going', 'to', 'intensify', 'after', 'the', 'No', '10', 'Huskies', 'rout', 'seventh', 'ranked', 'Stanford', '<', 'p', '>', 'Like', 'finally', 'forcing', 'a', 'Washington', 'punt', 'in', 'the', 'third', 'quarter', 'which', 'hit', 'Stanford', 'blocker', 'Ben', 'Edwards', 'in', 'the', 'back', 'allowing', 'the', 'Huskies', 'Lavon', 'Coleman', 'to', 'recover', 'it', 'at', 'the', 'Stanford', '40', 'Washington', 'scored', 'five', 'plays', 'later', 'to', 'go', 'ahead', '30', '0', '<', 'p', '>', 'Washington', 'even', 'won', 'the', 'coin', 'toss', '<', 'p', '>', 'Honestly', 'it', ""'s"", 'still', 'kind', 'of', 'sinking', 'in', 'said', 'defensive', 'tackle', 'Elijah', 'Qualls', 'who', 'made', 'five', 'tackles', 'I', ""'ve"", 'definitely', 'never', 'been', 'on', 'the', 'field', 'when', 'the', 'crowd', 'rushed', 'it', 'so', 'that', 'was', 'kind', 'of', 'interesting', 'I', 'almost', 'got', 'run', 'over', '<', 'p', '>', 'The', 'team', 'that', 'has', 'won', 'three', 'of', 'the', 'past', 'four', 'Pac-12', 'titles', 'Washington', 'has', 'seven', 'regular', 'season', 'games', 'left', 'beginning', 'next', 'week', 'with', 'a', 'visit', 'to', 'historic', 'rival', 'Oregon', 'The', 'Huskies', 'leave', 'this', 'game', 'in', 'charge', 'of', 'the', 'Pac-12', 'North', 'but', 'Petersen', 'does', ""n't"", 'want', 'to', 'hear', 'anything', 'about', 'this', 'performance', 'announcing', 'the', 'arrival', 'of', 'an', 'old', 'power', 'He', 'is', 'leaving', 'Saturday', 'morning', 'to', 'recruit', 'It', 'is', 'back', 'to', 'business', 'as', 'usual', 'It', 'has', 'to', 'be', '<', 'p', '>', 'We', ""'re"", 'not', 'there', 'Petersen', 'said', 'I', ""'m"", 'not', 'saying', 'we', ""'re"", 'there', 'I', 'know', 'how', 'this', 'thing', 'goes', 'You', 'sleep', 'on', 'anybody', 'feeling', 'like', 'we', 'got', 'it', 'we', 'got', 'it', 'figured', 'out', 'I', 'know', 'what', 'comes', 'next', '<', 'p', '>', 'Not', 'if', 'the', 'Huskies', 'play', 'as', 'they', 'did', 'Friday', 'night', 'They', 'looked', 'like', 'the', 'Huskies', 'of', 'old']","['seattle', 'washington', 'honor', 'player', 'win', 'national', 'championship', 'team', 'halftime', 'friday', 'night', 'amble', 'fieldturf', 'husky', 'stadium', 'middle', 'age', 'man', 'look', 'like', 'team', '<', 'p', '>', '10th', 'rank', 'guy', 'purple', 'embarrass', 'stanford', 'college', 'football', 'playoff', '<', 'p', '>', 'refresh', 'page', 'score', 'correct', 'large', 'margin', 'victory', 'top-10', 'team', 'washington', 'history', 'reflect', 'complete', 'dominance', 'husky', 'exert', 'cardinal', 'side', 'line', 'kick', 'game', 'time', 'possession', 'way', 'measure', 'team', 'field', '<', 'p', '>', 'special', 'washington', 'head', 'coach', 'chris', 'petersen', 'say', 'be', 'proud', 'hard', 'play', 'good', 'play', 'work', 'progress', 'good', 'step', 'forward', '<', 'p', '>', 'yard', 'allow', 'hold', 'stanford', 'junior', 'christian', 'mccaffrey', 'yard', 'carry', 'well', '49-yard', 'game', 'history', 'heisman', 'candidate', 'stanford', 'offensive', 'line', 'busy', 'open', 'hole', 'mccaffrey', 'give', 'sack', 'ryan', 'burn', 'keller', 'chryst', '<', 'p', '>', 'mccaffrey', 'mccaffrey', 'finish', 'purpose', 'yard', 'return', 'kickoff', 'mean', 'team', 'score', 'mccaffrey', 'return', 'total', 'kickoff', 'stanford', 'game', 'return', 'friday', 'night', 'yard', 'include', '57-yarder', '<', 'p', '>', 'kid', 'play', 'inspire', 'ball', 'energy', 'stadium', 'petersen', 'say', 'team', 'excite', 'play', 'stanford', 'like', 'have', 'season', '<', 'p', '>', 'husky', 'stadium', 'glory', 'year', 'sound', 'like', 'boeing', 'jet', 'area', 'know', '<', 'p', '>', 'mean', 'loud', 'say', 'washington', 'junior', 'safety', 'budda', 'baker', 'grow', 'nearby', 'bellevue', 'type', 'loud', 'seahawks', 'type', 'loud', '<', 'p', '>', 'crowd', 'big', 'washington', 'open', 'renovate', 'stadium', 'year', 'ago', 'revel', 'husky', 'dominance', 'callback', 'program', 'glory', 'day', 'early', '1990s', '<', 'p', '>', 'hey', 'bad', 'quarter', 'century', 'washington', 'rise', 'bowl', 'season', 'husky', 'finish', 'follow', 'steady', 'slide', 'oblivion', 'bottom', 'record', 'steve', 'sarkisian', 'return', 'husky', 'respectability', 'bolt', 'usc', 'season', '<', 'p', '>', 'season', 'montlake', 'petersen', 'build', 'team', 'look', 'lot', 'like', 'boise', 'state', 'team', 'one', 'go', 'win', 'bcs', 'bowl', 'team', 'lot', '-PRON-', 'petersen', 'say', 'flash', 'have', 'see', 'feel', 'long', 'time', 'nice', 'kind', 'come', 'home', 'environment', 'think', 'cool', 'team', '<', 'p', '>', 'stanford', 'endure', 'complete', 'meltdown', 'cardinal', 'glare', 'physical', 'mental', 'mistake', 'phasis', 'game', 'help', 'stanford', 'lose', 'starter', 'injury', 'week', '<', 'p', '>', 'poorly', 'play', 'start', 'finish', 'stanford', 'coach', 'david', 'shaw', 'say', '<', 'p', '>', 'like', 'have', 'timeout', '4', 'possession', 'husky', 'territory', 'burn', 'play', '<', 'p', '>', 'like', 'stanford', 'leave', 'tackle', 'a.t', 'hall', 'hear', 'snap', 'count', 'come', 'stance', 'defensive', 'end', 'joe', 'mathis', 'run', 'smash', 'burn', '<', 'p', '>', 'like', 'husky', 'wide', 'receiver', 'john', 'ross', 'play', 'stanford', 'interfere', 'ross', 'catch', 'yard', 'catch', 'jake', 'brown', 'touchdown', 'cardinal', 'start', 'cornerbacks', 'miss', 'game', 'injury', 'ross', 'junior', 'speed', 'keep', 'plenty', 'space', 'guy', 'play', '<', 'h', '>', 'editor', 'pick', '<', 'p', '>', 'washington', 'hype', 'go', 'intensify', 'husky', 'rout', '7', 'rank', 'stanford', '<', 'p', '>', 'like', 'finally', 'force', 'washington', 'punt', 'quarter', 'hit', 'stanford', 'blocker', 'ben', 'edwards', 'allow', 'husky', 'lavon', 'coleman', 'recover', 'stanford', 'washington', 'score', 'play', 'late', 'ahead', '<', 'p', '>', 'washington', 'win', 'coin', 'toss', '<', 'p', '>', 'honestly', 'kind', 'sink', 'say', 'defensive', 'tackle', 'elijah', 'qualls', 'tackle', 'have', 'definitely', 'field', 'crowd', 'rush', 'kind', 'interest', 'get', 'run', '<', 'p', '>', 'team', 'win', 'past', 'pac-12', 'title', 'washington', 'regular', 'season', 'game', 'leave', 'begin', 'week', 'visit', 'historic', 'rival', 'oregon', 'husky', 'leave', 'game', 'charge', 'pac-12', 'north', 'petersen', 'want', 'hear', 'performance', 'announce', 'arrival', 'old', 'power', 'leave', 'saturday', 'morning', 'recruit', 'business', 'usual', '<', 'p', '>', 'petersen', 'say', 'be', 'say', 'know', 'thing', 'go', 'sleep', 'anybody', 'feel', 'like', 'get', 'get', 'figure', 'know', 'come', '<', 'p', '>', 'husky', 'play', 'friday', 'night', 'look', 'like', 'husky', 'old']","@@14637383 <p> SEATTLE -- Washington honored the players who won the 1991 national championship team at halftime Friday night . They ambled out on the FieldTurf at Husky Stadium , 65 middle-aged men who looked nothing like a No. 1 team . <p> The 10th-ranked guys in purple who embarrassed No. 7 Stanford , 44-6 , however , might have something to say about the College Football Playoff . <p> Do not refresh this page -- that score is correct , the largest margin of victory over a top-10 team in Washington history . It reflects the complete dominance that the Huskies exerted over the Cardinal on both sides of the line , in the kicking game , in time of possession and every other way you can measure two teams on the same field . <p> "" That was special , "" Washington head coach Chris Petersen said . "" I'm really proud of how hard they played , how good they played . We're still a work in progress , but that was a good step forward . "" <p> You could say that . @ @ @ @ @ @ @ @ @ @ two yards ( 424 ) for every one they allowed ( 213 ) . They held Stanford junior Christian McCaffrey to 49 yards on 12 carries , and it might have been the best 49-yard game in the history of Heisman candidates . When the Stanford offensive line wasn't busy not opening holes for McCaffrey , they were giving up eight sacks of Ryan Burns ( six ) and Keller Chryst ( two ) . <p> McCaffrey being McCaffrey , he still finished with 223 all-purpose yards . But if you keep returning kickoffs , that means the other team is scoring . McCaffrey returned a total of three kickoffs in Stanford's first three games . He returned five Friday night for 144 yards , including a 57-yarder . <p> "" Those kids were playing really inspired ball by the energy in that stadium , "" Petersen said of his team . "" They were excited to play Stanford , but it hasn't been like that since I've been here ( three seasons ) . "" <p> This was Husky Stadium from the glory years , the @ @ @ @ @ @ @ @ @ @ sounding like the Boeing jets for which this area is known . <p> "" I mean , it's been loud , "" said Washington junior safety Budda Baker , who grew up in nearby Bellevue , "" but that was some other type of loud . That was Seahawks-type loud . "" <p> The crowd of 72,027 , the biggest since Washington opened the renovated stadium three years ago , reveled in the Huskies ' dominance , a callback to this program's glory days in the early 1990s . <p> Hey , anyone can have a bad quarter-century . Washington did have that Rose Bowl season in 2000 , when the Huskies finished No. 3 . What followed was a steady slide into oblivion , bottoming out with an 0-12 record in 2008 . Steve Sarkisian returned the Huskies to respectability before he bolted for USC after five seasons . <p> And now , in his third season on Montlake , Petersen has built a team that looks a lot like his Boise State teams , the ones that went 92-12 ( .885 ) and won two BCS bowls @ @ @ @ @ @ @ @ @ @ , our team , has a lot to ' em , "" Petersen said . "" Those are the flashes we've been seeing , feeling for a long time . It's nice when it all kind of comes together at home in this environment . I think it was really cool that the ' 91 team was here . "" <p> Stanford endured a complete meltdown . The Cardinal made glaring physical and mental mistakes in all three phases of the game , and it didn't help that Stanford lost four starters to injury last week . <p> "" Well , that was about as poorly as we could play from start to finish , "" Stanford coach David Shaw said . <p> Like having to call timeout on fourth down during two possessions in Huskies territory because Burns couldn't get the play off . <p> Like Stanford left tackle A.T . Hall , perhaps not hearing the snap count , never coming out of his stance as defensive end Joe Mathis ran around him and smashed into Burns . <p> Like Huskies wide receiver John Ross @ @ @ @ @ @ @ @ @ @ the two plays on which Stanford interfered with him . Ross made four catches for 82 yards and caught one of Jake Browning's three touchdowns . Both Cardinal starting cornerbacks missed the game because of injury , and Ross , the junior with 4.3 speed , kept plenty of space between him and the guys who could play . <h> Editor's Picks <p> The Washington hype is only going to intensify after the No. 10 Huskies rout seventh-ranked Stanford . <p> Like finally forcing a Washington punt in the third quarter , which hit Stanford blocker Ben Edwards in the back , allowing the Huskies ' Lavon Coleman to recover it at the Stanford 40 . Washington scored five plays later to go ahead 30-0 . <p> Washington even won the coin toss . <p> "" Honestly , it's still kind of sinking in , "" said defensive tackle Elijah Qualls , who made five tackles . "" I've definitely never been on the field when the crowd rushed it , so that was kind of interesting . I almost got run over . "" <p> The @ @ @ @ @ @ @ @ @ @ team that has won three of the past four Pac-12 titles . Washington has seven regular-season games left , beginning next week with a visit to historic rival Oregon . The Huskies leave this game in charge of the Pac-12 North , but Petersen doesn't want to hear anything about this performance announcing the arrival of an old power . He is leaving Saturday morning to recruit . It is back to business as usual . It has to be . <p> "" We're not there , "" Petersen said . "" I'm not saying we're there . I know how this thing goes . You sleep on anybody , feeling like we got it , we got it figured out . I know what comes next . "" <p> Not if the Huskies play as they did Friday night . They looked like the Huskies of old . 
"
